구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2009-09-25,1861.98,1666.3,1437.25,996.82
2009-09-26,1861.31,1664.53,1435.5,997.38
2009-09-27,1862.73,1663.63,1434.45,995.48
2009-09-28,1860.72,1661.07,1432.02,992.91
2009-09-29,1850.06,1655.42,1427.63,991.81
2009-09-30,1842.18,1651.04,1423.95,991.5
2009-10-01,1839.54,1646.6,1419.75,985.99
2009-10-02,1839.22,1645.29,1418.97,984.32
2009-10-03,1837.77,1644.53,1418.22,985.77
2009-10-04,1837.36,1643.73,1417.69,983.12
2009-10-05,1839.94,1640.94,1415.1,982.22
2009-10-06,1829.31,1635.99,1411.16,986.22
2009-10-07,1823.16,1631.78,1407.67,980.57
2009-10-08,1819.15,1628.19,1404.54,978.35
2009-10-09,1817.37,1624.77,1402.07,977.67
2009-10-10,1815.87,1622.37,1400.18,974.39
2009-10-11,1815.79,1620.97,1399.12,974.31
2009-10-12,1814.24,1618.03,1396.59,972.25
2009-10-13,1816.45,1615.42,1394.79,970.64
2009-10-14,1809,1611.76,1391.85,970.02
2009-10-15,1810.26,1611.48,1390.95,967.21
2009-10-16,1810.83,1611.07,1391.59,969.16
2009-10-17,1810.09,1610.65,1391.4,970.53
2009-10-18,1811.36,1610.49,1391.21,970.79
2009-10-19,1813.25,1610.16,1390.96,971.37
2009-10-20,1823.46,1613.65,1395.98,978.62
2009-10-21,1825.93,1615.17,1398.23,978.66
2009-10-22,1824.43,1616.56,1399.95,978.24
2009-10-23,1825.25,1620.12,1405.37,981.36
2009-10-24,1826.1,1624.71,1411.57,981.84
2009-10-25,1828.44,1627.34,1415.07,984.61
2009-10-26,1830.45,1630.2,1418.8,985.8
2009-10-27,1852.36,1638.94,1429.3,994.64
2009-10-28,1852.78,1643.09,1434.65,1001.88
2009-10-29,1856.31,1644.55,1437.02,1002.13
2009-10-30,1853.3,1646.16,1439.57,1003.61
2009-10-31,1853.47,1647.18,1441.05,1008.04
2009-11-01,1853.95,1648.2,1442.62,1013.51
2009-11-02,1857.43,1648.45,1442.89,1021.44
2009-11-03,1863.62,1650.91,1445.88,1026.2
2009-11-04,1860.98,1651.65,1446.81,1022.95
2009-11-05,1861.44,1652.49,1447.82,1018.46
2009-11-06,1862.75,1653.58,1449.03,1017.55
2009-11-07,1860.73,1654.76,1450.61,1017.63
2009-11-08,1860.13,1655.44,1451.46,1017.64
2009-11-09,1861.84,1655.52,1451.63,1017.5
2009-11-10,1860.57,1656.23,1453.32,1023.04
2009-11-11,1858.57,1656.82,1454.36,1025.26
2009-11-12,1857.44,1656.62,1454.35,1024.57
2009-11-13,1856.23,1657.42,1455.3,1027.75
2009-11-14,1852.9,1657.73,1455.8,1028.26
2009-11-15,1854.84,1658.1,1456.12,1032.57
2009-11-16,1857.24,1658.04,1455.88,1033.06
2009-11-17,1857.28,1657.22,1454.45,1031.17
2009-11-18,1855.13,1657.52,1454.69,1031.04
2009-11-19,1855.33,1656.74,1453.7,1030.03
2009-11-20,1854.74,1657.14,1454.22,1031.61
2009-11-21,1851.89,1656.88,1454.09,1030.91
2009-11-22,1853.88,1656.91,1454.15,1029.96
2009-11-23,1853.45,1656.74,1453.82,1030.26
2009-11-24,1855.86,1656.33,1452.9,1028.81
2009-11-25,1854.7,1656.65,1453.17,1030.48
2009-11-26,1854.03,1655.65,1452,1028.53
2009-11-27,1854.16,1655.46,1451.99,1029.89
2009-11-28,1850.52,1655.17,1451.79,1029.4
2009-11-29,1852.81,1655.18,1451.78,1026.59
2009-11-30,1852.95,1654.6,1450.99,1028.23
2009-12-01,1853.3,1653.08,1449.01,1026.42
2009-12-02,1849.75,1652.34,1448.29,1027.21
2009-12-03,1849.82,1651.26,1446.89,1026.39
2009-12-04,1847.8,1651.62,1447.37,1027.16
2009-12-05,1849.29,1651.44,1447.3,1027.39
2009-12-06,1850.09,1651.33,1447.11,1027.06
2009-12-07,1849.82,1651.13,1446.93,1027.38
2009-12-08,1853.9,1651.77,1447.1,1028.38
2009-12-09,1855.86,1652.36,1447.77,1028.95
2009-12-10,1856.07,1652.01,1447.19,1028.68
2009-12-11,1853.82,1651.92,1447.33,1027.72
2009-12-12,1853.25,1651.61,1446.95,1028.2
2009-12-13,1855.63,1651.58,1446.8,1028.18
2009-12-14,1855.67,1650.92,1446.07,1028.74
2009-12-15,1850.23,1648.24,1443.13,1025.85
2009-12-16,1847.24,1647.51,1442.32,1025.77
2009-12-17,1845.09,1645.89,1440.63,1023.82
2009-12-18,1845.37,1645.51,1440.29,1025.73
2009-12-19,1842.53,1646.97,1442.68,1028.8
2009-12-20,1844.53,1646.61,1442.24,1028.78
2009-12-21,1842.8,1643.17,1437.93,1021.79
2009-12-22,1841.06,1640.8,1434.63,1018.92
2009-12-23,1838.68,1639.67,1433.42,1017.97
2009-12-24,1838.25,1638.38,1431.95,1016.67
2009-12-25,1837.52,1638.03,1431.69,1016.32
2009-12-26,1837.16,1637.74,1431.35,1018.07
2009-12-27,1837.81,1637.73,1431.37,1019.78
2009-12-28,1838.04,1637.17,1430.6,1016.48
2009-12-29,1848.69,1639.39,1431.98,1018.51
2009-12-30,1850.45,1640.3,1432.64,1020.24
2009-12-31,1850.54,1640.55,1432.56,1019.48
2010-01-01,1848.26,1641.2,1433.24,1019.88
2010-01-02,1848.43,1641.12,1433.12,1020.11
2010-01-03,1853.39,1641.03,1433.11,1021.32
2010-01-04,1850.71,1641.28,1432.97,1020.85
2010-01-05,1866.87,1644.89,1435.79,1026.02
2010-01-06,1866.39,1647.25,1438.2,1028.59
2010-01-07,1867.79,1649.43,1440.07,1030.25
2010-01-08,1867.56,1651.81,1442.09,1031.89
2010-01-09,1867.8,1654.95,1444.78,1035.86
2010-01-10,1869.38,1656.53,1446.25,1036.98
2010-01-11,1870.38,1658.43,1447.84,1039.61
2010-01-12,1871.72,1661.09,1450.87,1043.66
2010-01-13,1874.46,1664.77,1454.62,1047.79
2010-01-14,1876.18,1666.68,1456.13,1049.21
2010-01-15,1876.35,1668.68,1457.96,1050.56
2010-01-16,1873.46,1669.92,1459.24,1051.77
2010-01-17,1875.12,1670.71,1459.87,1051.03
2010-01-18,1876.62,1671.13,1460.04,1050.98
2010-01-19,1874.28,1670.62,1458.39,1048.75
2010-01-20,1873.35,1670.85,1458.41,1049.41
2010-01-21,1873.51,1670.36,1457.59,1048.48
2010-01-22,1875.28,1670.69,1457.69,1049.07
2010-01-23,1871.5,1670.49,1457.49,1047.21
2010-01-24,1870.72,1670.68,1457.56,1046.72
2010-01-25,1872.59,1670.31,1456.85,1047.33
2010-01-26,1869.89,1668.29,1453.8,1044.71
2010-01-27,1867.8,1667.67,1452.9,1043.83
2010-01-28,1866.18,1666.48,1451.3,1041.13
2010-01-29,1864.49,1665.98,1450.71,1041.43
2010-01-30,1864.67,1665.33,1449.79,1039.39
2010-01-31,1863.12,1664.97,1449.17,1037.73
2010-02-01,1865.49,1663.69,1447.29,1038.31
2010-02-02,1864.94,1662.76,1444.85,1036.57
2010-02-03,1866.51,1662.63,1444.15,1036.23
2010-02-04,1867,1662.11,1443.24,1035.2
2010-02-05,1863.28,1662.51,1443.08,1034.47
2010-02-06,1860.93,1662.73,1442.83,1035
2010-02-07,1867.22,1663.08,1442.76,1034.43
2010-02-08,1864.42,1662.46,1442.17,1034.34
2010-02-09,1869.76,1662.98,1442.14,1033.22
2010-02-10,1872.52,1663.26,1442.27,1032.92
2010-02-11,1871.3,1663.45,1442.12,1032.61
2010-02-12,1868.23,1663.86,1442.33,1030.83
2010-02-13,1867.71,1664.19,1442.41,1026.95
2010-02-14,1865.66,1664.66,1442.9,1029.12
2010-02-15,1869.35,1664.25,1442.33,1029.62
2010-02-16,1869.81,1663.73,1441.36,1032.19
2010-02-17,1863.72,1662.82,1441.51,1033.18
2010-02-18,1863.62,1661.81,1440.59,1032.19
2010-02-19,1861.97,1662.05,1440.9,1031.84
2010-02-20,1860.7,1662.17,1440.92,1030.24
2010-02-21,1860.62,1662.26,1441,1030.59
2010-02-22,1863.12,1662.26,1440.88,1029.84
2010-02-23,1871.9,1664.24,1442.45,1029.93
2010-02-24,1872.39,1665.32,1443.68,1030.06
2010-02-25,1872.27,1665.58,1443.84,1028.99
2010-02-26,1872.28,1666.58,1445.17,1027.17
2010-02-27,1869.59,1667.11,1445.58,1028.3
2010-02-28,1870.85,1667.7,1446.28,1027.5
2010-03-01,1871.1,1668.22,1446.61,1030.56
2010-03-02,1879.23,1669.96,1448.29,1034.31
2010-03-03,1881.19,1671.91,1450.28,1035.67
2010-03-04,1888.59,1674.07,1452.04,1036.8
2010-03-05,1884.19,1675.76,1454.54,1035.82
2010-03-06,1885.1,1677.25,1456.08,1035.55
2010-03-07,1882.74,1678.23,1457.19,1035.58
2010-03-08,1883.7,1679.13,1457.83,1038.13
2010-03-09,1890.43,1680.77,1459.04,1039.07
2010-03-10,1891.88,1682.54,1460.79,1040.65
2010-03-11,1890.49,1683.33,1461.55,1039.37
2010-03-12,1888.26,1685.31,1463.82,1040.38
2010-03-13,1891.22,1687.7,1466.05,1041.58
2010-03-14,1889.75,1688.62,1467.2,1039.23
2010-03-15,1891.61,1689.96,1468.32,1041.63
2010-03-16,1899.59,1693.25,1471.27,1043.88
2010-03-17,1899.87,1695.99,1474.02,1045.57
2010-03-18,1898.66,1697.2,1474.97,1045.44
2010-03-19,1899.33,1698.95,1476.91,1045.05
2010-03-20,1901.32,1700.25,1478.05,1044.66
2010-03-21,1901.47,1701.15,1478.84,1043.91
2010-03-22,1903.47,1701.8,1479.42,1047.12
2010-03-23,1903.59,1702.46,1479.93,1046.87
2010-03-24,1904.72,1703.77,1481.19,1046.02
2010-03-25,1903.28,1704.13,1481.31,1046.69
2010-03-26,1902.85,1704.94,1482.19,1047.49
2010-03-27,1904.12,1705.85,1482.89,1046.68
2010-03-28,1907.64,1706.32,1483.34,1045.31
2010-03-29,1906.97,1706.4,1483.22,1046.23
2010-03-30,1907.67,1706.08,1482.96,1045.37
2010-03-31,1907.06,1706.59,1483.25,1047.78
2010-04-01,1906.15,1706.15,1482.78,1046.8
2010-04-02,1903.96,1707.18,1483.97,1045.33
2010-04-03,1903.31,1707.49,1484.29,1046.19
2010-04-04,1906.85,1707.91,1484.61,1043.73
2010-04-05,1906.58,1708.04,1484.72,1044.06
2010-04-06,1910.41,1709.68,1486.39,1046.38
2010-04-07,1913.52,1711.15,1488.02,1047.04
2010-04-08,1913.22,1711.95,1488.9,1047.67
2010-04-09,1914.41,1714.05,1491.52,1048.63
2010-04-10,1912.44,1715.69,1493.47,1049.22
2010-04-11,1915,1716.84,1494.84,1048.6
2010-04-12,1917.24,1718.13,1496.39,1051.05
2010-04-13,1924.1,1722.45,1503.55,1061.89
2010-04-14,1927.14,1726.16,1509.05,1067.71
2010-04-15,1950.45,1728.67,1512.54,1065.97
2010-04-16,1928.13,1730.97,1515.93,1067.98
2010-04-17,1927.75,1732.74,1518.36,1070.48
2010-04-18,1930.2,1733.63,1519.57,1069.11
2010-04-19,1930.85,1734.41,1520.38,1069.73
2010-04-20,1929.39,1734.48,1521.05,1069.91
2010-04-21,1928.82,1735.38,1522.27,1070.59
2010-04-22,1928.58,1735.43,1522.65,1075.9
2010-04-23,1925.43,1736.05,1523.48,1073.88
2010-04-24,1925.55,1736.38,1523.91,1073.64
2010-04-25,1927.92,1736.75,1524.38,1073.56
2010-04-26,1931.24,1736.68,1524.27,1074.1
2010-04-27,1925.8,1735.85,1523.34,1078.93
2010-04-28,1927.49,1735.69,1523.35,1079.9
2010-04-29,1924.72,1735.53,1523.18,1076.98
2010-04-30,1926.06,1735.53,1523.39,1075.82
2010-05-01,1926.06,1735.98,1523.88,1075.78
2010-05-02,1926.05,1736.08,1523.9,1073.3
2010-05-03,1928.7,1736.01,1523.91,1073.01
2010-05-04,1929.36,1737.28,1525.42,1074.58
2010-05-05,1929.46,1738.02,1526.3,1075.03
2010-05-06,1932.92,1738.01,1526.27,1074.96
2010-05-07,1929.75,1738.08,1526.53,1076.01
2010-05-08,1931.98,1738.28,1526.77,1076.14
2010-05-09,1929.87,1738.46,1526.86,1075.54
2010-05-10,1930.37,1738.23,1526.56,1076.02
2010-05-11,1928.44,1737.68,1526.45,1076.39
2010-05-12,1930.27,1737.82,1526.77,1077.52
2010-05-13,1927.72,1737.43,1526.4,1076.24
2010-05-14,1927.66,1737.21,1526.5,1075.76
2010-05-15,1926.47,1736.99,1526.38,1077.98
2010-05-16,1927.88,1737.07,1526.5,1076.42
2010-05-17,1928.38,1736.7,1526.05,1078.17
2010-05-18,1924.09,1734.87,1524.76,1074.95
2010-05-19,1916,1733.19,1523.11,1078.46
2010-05-20,1916.12,1732.46,1522.63,1077.75
2010-05-21,1915.88,1731.83,1522.18,1077.57
2010-05-22,1915.26,1731.62,1521.99,1077.3
2010-05-23,1915.82,1731.37,1521.79,1077.23
2010-05-24,1914.9,1730.66,1521.25,1076.75
2010-05-25,1908.96,1727.69,1518.18,1075.31
2010-05-26,1904.77,1725.26,1515.9,1073.71
2010-05-27,1902.7,1722.92,1514.08,1072.36
2010-05-28,1901.49,1720.6,1511.89,1070.95
2010-05-29,1900.08,1718.71,1510.39,1070.37
2010-05-30,1898.81,1717.78,1509.6,1069.72
2010-05-31,1898.05,1716.34,1508.47,1069.07
2010-06-01,1899.05,1714.62,1507.21,1068.59
2010-06-02,1898.34,1713.45,1506.1,1068
2010-06-03,1898.76,1712.39,1505.27,1067.42
2010-06-04,1898.1,1711.47,1504.65,1067.1
2010-06-05,1897.14,1710.74,1504.05,1067.17
2010-06-06,1896.87,1710.49,1503.7,1066.8
2010-06-07,1897.41,1709.87,1503.39,1066.23
2010-06-08,1902.57,1710.49,1504.18,1066.63
2010-06-09,1902.9,1710.25,1504.03,1066.56
2010-06-10,1903.17,1710.08,1503.94,1066.9
2010-06-11,1904.15,1710.14,1504.16,1067.34
2010-06-12,1904.07,1710.25,1504.13,1067.39
2010-06-13,1903.53,1710.33,1504.24,1067.6
2010-06-14,1903.27,1710.49,1504.41,1067.64
2010-06-15,1906.43,1711.59,1505.28,1067.9
2010-06-16,1908.24,1712.16,1505.93,1068.61
2010-06-17,1908.2,1712.48,1506.25,1069.08
2010-06-18,1908.76,1712.93,1506.85,1069.31
2010-06-19,1908.87,1713.46,1507.24,1069.42
2010-06-20,1908.8,1713.7,1507.48,1069.38
2010-06-21,1909.68,1714.46,1508.3,1069.76
2010-06-22,1916.77,1717.78,1511.72,1070.67
2010-06-23,1920.04,1719.77,1513.64,1071.72
2010-06-24,1920.8,1721.12,1515.16,1072.72
2010-06-25,1921.6,1722.31,1517.5,1073.61
2010-06-26,1922.78,1723.29,1518.44,1074.53
2010-06-27,1922.41,1723.79,1518.91,1075.02
2010-06-28,1923.44,1724.58,1518.86,1075.71
2010-06-29,1919.82,1724.64,1519.42,1076.65
2010-06-30,1918.86,1725.05,1520.21,1077.72
2010-07-01,1919.08,1726,1521.36,1078.17
2010-07-02,1918.15,1726.36,1521.75,1078.35
2010-07-03,1919.23,1726.62,1522.02,1078.14
2010-07-04,1919.79,1726.72,1522.15,1078.08
2010-07-05,1918.8,1726.8,1522.35,1078.18
2010-07-06,1917.56,1726.35,1521.84,1078.3
2010-07-07,1917.48,1725.96,1521.43,1078.07
2010-07-08,1917.49,1725.75,1521.26,1078.28
2010-07-09,1916.5,1725.43,1521.09,1078.36
2010-07-10,1916.13,1725.24,1520.86,1078.39
2010-07-11,1915.37,1725.13,1520.74,1078.3
2010-07-12,1915.05,1724.93,1520.61,1077.84
2010-07-13,1911.96,1723.72,1519.52,1077.42
2010-07-14,1911.27,1722.99,1518.83,1077.18
2010-07-15,1910.14,1722.44,1518.37,1076.78
2010-07-16,1909.56,1721.97,1517.91,1076.72
2010-07-17,1909.7,1721.55,1517.51,1076.46
2010-07-18,1909.27,1721.27,1517.32,1076.17
2010-07-19,1910.24,1720.65,1516.63,1075.64
2010-07-20,1912.12,1720.54,1516.44,1075.45
2010-07-21,1913.74,1720.16,1516.06,1075.6
2010-07-22,1913.67,1719.76,1515.65,1075.64
2010-07-23,1915.35,1719.45,1515.36,1076.08
2010-07-24,1915.55,1719.28,1515.17,1076.31
2010-07-25,1915.17,1719.11,1515.06,1075.78
2010-07-26,1915.17,1718.9,1514.82,1075.89
2010-07-27,1917.41,1718.89,1514.92,1076.02
2010-07-28,1917.34,1718.64,1514.66,1075.97
2010-07-29,1917.9,1718.4,1514.52,1076.2
2010-07-30,1917.62,1718.21,1514.22,1076.22
2010-07-31,1917.64,1718.04,1514,1075.8
2010-08-01,1917.8,1717.78,1513.68,1075.39
2010-08-02,1917.7,1717.42,1513.35,1075.12
2010-08-03,1916.19,1716.93,1512.87,1074.8
2010-08-04,1915.11,1716.66,1512.57,1074.3
2010-08-05,1914.87,1716.51,1512.4,1073.84
2010-08-06,1914.81,1716.89,1512.84,1073.64
2010-08-07,1914.98,1716.9,1512.77,1073.41
2010-08-08,1914.56,1716.96,1512.74,1073.27
2010-08-09,1914.53,1717.11,1513.01,1073.66
2010-08-10,1917.79,1718.16,1514.91,1074.68
2010-08-11,1919.73,1718.63,1515.78,1075.86
2010-08-12,1919.51,1719.07,1516.49,1076.29
2010-08-13,1920.61,1719.18,1516.65,1076.47
2010-08-14,1920.08,1719.27,1516.79,1077.26
2010-08-15,1921.1,1719.26,1516.76,1077.37
2010-08-16,1920.81,1719.25,1516.84,1077.52
2010-08-17,1916.37,1718.17,1515.54,1077.59
2010-08-18,1914.83,1717.29,1514.67,1077.07
2010-08-19,1914.05,1716.87,1514.25,1076.68
2010-08-20,1914.19,1716.55,1513.93,1076.07
2010-08-21,1914.52,1716.22,1513.69,1075.51
2010-08-22,1914.28,1716.03,1513.41,1075.23
2010-08-23,1913.86,1715.62,1513.12,1074.81
2010-08-24,1910.43,1713.94,1511.42,1074.48
2010-08-25,1908.99,1712.95,1510.52,1073.94
2010-08-26,1908.16,1712.18,1509.8,1073.67
2010-08-27,1907.33,1711.43,1509.16,1073.4
2010-08-28,1907.67,1710.76,1508.43,1073.34
2010-08-29,1907.18,1710.35,1508.03,1073.17
2010-08-30,1907.33,1709.56,1507.42,1072.69
2010-08-31,1904.67,1707.74,1505.66,1072.2
2010-09-01,1903.54,1705.45,1503.47,1071.65
2010-09-02,1902.86,1704.11,1502.26,1071.09
2010-09-03,1903.11,1703.17,1501.43,1070.33
2010-09-04,1902.2,1702.49,1500.84,1069.8
2010-09-05,1901.73,1702.18,1500.53,1069.29
2010-09-06,1901.8,1701.74,1501.14,1068.83
2010-09-07,1905.56,1702.18,1500.47,1068.95
2010-09-08,1905.88,1701.87,1500.17,1068.81
2010-09-09,1905.4,1701.42,1499.87,1068.51
2010-09-10,1904.74,1701.16,1499.85,1068.47
2010-09-11,1904.34,1701.01,1499.62,1068.93
2010-09-12,1904.18,1700.84,1499.46,1068.44
2010-09-13,1903.69,1700.7,1499.43,1068.29
2010-09-14,1902.89,1700.27,1499.02,1069.17
2010-09-15,1902.03,1699.77,1498.7,1069.29
2010-09-16,1901.43,1699.64,1498.51,1069.01
2010-09-17,1901.75,1699.6,1498.52,1068.87
2010-09-18,1901.57,1699.51,1498.42,1069.06
2010-09-19,1901.86,1699.41,1498.26,1068.84
2010-09-20,1901.88,1699.41,1498.43,1068.78
2010-09-21,1902.27,1699.48,1498.49,1068.88
2010-09-22,1902.61,1699.44,1498.51,1068.72
2010-09-23,1902.46,1699.49,1498.43,1068.76
2010-09-24,1901.85,1699.38,1498.54,1069
2010-09-25,1902.03,1699.16,1498.37,1068.43
2010-09-26,1901.61,1699.1,1498.23,1068.37
2010-09-27,1901.64,1698.74,1498.01,1068.17
2010-09-28,1900.32,1697.65,1497.19,1068.49
2010-09-29,1899.64,1696.9,1496.62,1068.27
2010-09-30,1898.44,1696.36,1496.2,1068.13
2010-10-01,1897.94,1695.32,1495.34,1068.15
2010-10-02,1897.83,1694.86,1494.87,1068.24
2010-10-03,1897.72,1694.67,1494.68,1067.67
2010-10-04,1897.13,1694.38,1494.51,1067.74
2010-10-05,1897.6,1694.44,1494.59,1067.41
2010-10-06,1897.4,1694.08,1494.26,1067.37
2010-10-07,1897.66,1693.85,1494.02,1067.38
2010-10-08,1897.54,1693.69,1494.12,1067.57
2010-10-09,1897.63,1693.62,1494.09,1067.72
2010-10-10,1897.51,1693.73,1494.11,1068.07
2010-10-11,1897.94,1693.87,1494.35,1067.77
2010-10-12,1904.88,1695.74,1496.12,1068.66
2010-10-13,1907.15,1696.79,1497,1069.28
2010-10-14,1907.32,1697.33,1497.72,1069.96
2010-10-15,1907.21,1698.06,1498.47,1071.09
2010-10-16,1907.82,1698.87,1499.36,1071.68
2010-10-17,1908.17,1699.36,1499.83,1072.17
2010-10-18,1908.14,1700.16,1500.73,1072.93
2010-10-19,1911.2,1701.75,1502.02,1073.51
2010-10-20,1911.47,1702.82,1503.05,1074.05
2010-10-21,1911.85,1703.64,1503.94,1074.61
2010-10-22,1912.09,1704.27,1504.7,1075.52
2010-10-23,1912.01,1704.81,1505.24,1076.28
2010-10-24,1912.02,1705.17,1505.4,1076.41
2010-10-25,1912.08,1705.71,1506.16,1077.31
2010-10-26,1910.32,1705.8,1506.25,1078.58
2010-10-27,1910.06,1706.08,1506.6,1079.4
2010-10-28,1909.76,1706.39,1506.92,1080.06
2010-10-29,1909.48,1706.59,1507.16,1080.35
2010-10-30,1909.69,1706.72,1507.27,1080.47
2010-10-31,1909.17,1706.77,1507.3,1080.49
2010-11-01,1910.06,1707.06,1507.62,1080.7
2010-11-02,1911.4,1707.23,1507.91,1081.17
2010-11-03,1911.57,1707.28,1507.85,1081.49
2010-11-04,1911.67,1707.32,1507.94,1081.6
2010-11-05,1911.31,1707.42,1508.11,1081.95
2010-11-06,1911.02,1707.51,1508.25,1082.12
2010-11-07,1910.23,1707.62,1508.21,1081.92
2010-11-08,1910.4,1707.79,1508.52,1082.8
2010-11-09,1911.6,1708.46,1509.18,1084.01
2010-11-10,1912.44,1708.86,1509.61,1084.55
2010-11-11,1913.29,1709.31,1510.02,1084.98
2010-11-12,1914.11,1710.37,1511.15,1085.58
2010-11-13,1914.14,1711.23,1511.95,1086.4
2010-11-14,1913.7,1711.67,1512.36,1087.08
2010-11-15,1914.21,1712.54,1513.33,1088.22
2010-11-16,1920.72,1715.68,1517.58,1091.65
2010-11-17,1922.77,1718.1,1520.49,1094.29
2010-11-18,1923.97,1719.81,1522.57,1096.18
2010-11-19,1924.67,1720.95,1523.94,1098.16
2010-11-20,1925.14,1721.93,1525.04,1099.77
2010-11-21,1925.16,1722.4,1525.49,1100.37
2010-11-22,1924.94,1723.21,1526.41,1101.68
2010-11-23,1926.44,1724.27,1527.2,1102.9
2010-11-24,1927.74,1725.1,1527.97,1103.73
2010-11-25,1928.12,1726.01,1528.88,1104.7
2010-11-26,1928.18,1726.81,1529.65,1105.51
2010-11-27,1928.77,1727.36,1530.14,1106.04
2010-11-28,1929.21,1727.8,1530.46,1106.68
2010-11-29,1929.92,1728.34,1531.05,1107.07
2010-11-30,1929.23,1728.94,1531.49,1107.93
2010-12-01,1929.56,1730.03,1532.49,1108.54
2010-12-02,1929.98,1730.65,1533.05,1109.22
2010-12-03,1929.97,1731.63,1535.05,1110.06
2010-12-04,1930.62,1732.34,1534.6,1110.87
2010-12-05,1930.36,1732.65,1534.77,1111.19
2010-12-06,1930.71,1733.76,1535.81,1111.89
2010-12-07,1944.96,1740.42,1541.15,1116.4
2010-12-08,1951.59,1745.96,1546,1120.64
2010-12-09,1955.44,1750.41,1550.03,1124.07
2010-12-10,1959.38,1755.05,1554.26,1127.33
2010-12-11,1961.48,1758.44,1557.35,1130.26
2010-12-12,1962.29,1760.21,1559.01,1132.47
2010-12-13,1963.45,1762.88,1561.62,1134.82
2010-12-14,1972.07,1767.91,1566.56,1139.57
2010-12-15,1975.17,1771.59,1570.26,1143.79
2010-12-16,1978.37,1775.45,1574.01,1147.47
2010-12-17,1979.47,1778.39,1576.99,1150.47
2010-12-18,1980.04,1780.64,1579.03,1152.23
2010-12-19,1980.81,1782.12,1580.22,1153.98
2010-12-20,1982.1,1784.06,1582.27,1155.89
2010-12-21,1983.78,1786.94,1584.84,1158.35
2010-12-22,1985.65,1789.76,1587.61,1160.67
2010-12-23,1988.23,1792.84,1590.64,1163.13
2010-12-24,1989.76,1795.58,1593.37,1165.69
2010-12-25,1990.07,1797.84,1595.33,1167.55
2010-12-26,1990.38,1798.97,1596.45,1168.7
2010-12-27,1990.55,1801.04,1598.55,1170.22
2010-12-28,1998.82,1805.42,1602.39,1173.53
2010-12-29,2002.45,1808.27,1605.08,1175.87
2010-12-30,2004.77,1810.71,1607.42,1178.1
2010-12-31,2022.27,1812.65,1609.34,1179.82
2011-01-01,2023.61,1814.57,1611.14,1180.9
2011-01-02,2025.28,1815.24,1611.79,1182.11
2011-01-03,2025.16,1816.15,1612.85,1183.41
2011-01-04,2025.81,1817.48,1614.02,1184.57
2011-01-05,2028.19,1818.53,1615,1185.92
2011-01-06,2028.07,1819.44,1615.81,1187.05
2011-01-07,2012.31,1820.66,1616.9,1188.32
2011-01-08,2013.36,1821.42,1617.52,1189.03
2011-01-09,2012.82,1821.76,1617.75,1189.66
2011-01-10,2013.39,1822.35,1618.36,1190.73
2011-01-11,2011.63,1822.67,1618.7,1191.73
2011-01-12,2010.74,1823.22,1619.1,1192.63
2011-01-13,2010.8,1823.81,1619.62,1193.22
2011-01-14,2011.76,1824.36,1620.19,1194.25
2011-01-15,2011.7,1824.58,1620.32,1195.34
2011-01-16,2011.81,1824.75,1620.53,1195.78
2011-01-17,2012.14,1825.26,1621.16,1196.52
2011-01-18,2014.1,1826.64,1622.69,1198.46
2011-01-19,2015.9,1827.39,1623.53,1199.62
2011-01-20,2017,1828.05,1624.21,1200.29
2011-01-21,2017.7,1828.58,1624.78,1201.09
2011-01-22,2017.04,1829.07,1625.2,1201.52
2011-01-23,2017.08,1829.3,1625.21,1201.73
2011-01-24,2016.99,1829.69,1625.81,1202.43
2011-01-25,2018.95,1830.89,1627.44,1204.01
2011-01-26,2020.57,1831.61,1628.4,1205.51
2011-01-27,2021.55,1832.5,1629.49,1206.78
2011-01-28,2022.07,1833.39,1630.53,1208.16
2011-01-29,2022.22,1834.21,1631.24,1208.93
2011-01-30,2023.09,1834.62,1631.66,1209.19
2011-01-31,2024.89,1835.48,1632.73,1209.84
2011-02-01,2023.5,1836.57,1634.49,1210.37
2011-02-02,2023.3,1837.34,1635.33,1210.53
2011-02-03,2039.45,1837.61,1635.65,1210.79
2011-02-04,2040.05,1837.94,1635.93,1211.19
2011-02-05,2042.8,1838.18,1636.18,1211.33
2011-02-06,2041.27,1838.34,1636.35,1211.64
2011-02-07,2022.96,1839.01,1637.18,1212.66
2011-02-08,2031.6,1842,1640.42,1216.25
2011-02-09,2034.82,1844.45,1643.12,1219.42
2011-02-10,2036.33,1846.41,1645.57,1222.2
2011-02-11,2037.41,1847.81,1647.39,1224.52
2011-02-12,2038.32,1848.82,1648.49,1226.56
2011-02-13,2038.75,1849.26,1649,1227.73
2011-02-14,2038.6,1849.95,1650.02,1229.02
2011-02-15,2034.6,1850.25,1651.81,1230.91
2011-02-16,2037.82,1850.77,1652.85,1232.55
2011-02-17,2041.03,1851.25,1653.52,1233.59
